,cluster_id,no of V,no of E,width,len,inputs,outputs,fund_in,fund_out
19,0x28672a718517136f347bed351721bc6f7b687435e3f3424d8479d18a5855ee45,425,1013,40,218,"['0x0f0a3adec28796e056800aaed4cd86a2e209caf8', '0x1d45edd85eb54a1fe9a86e897d31675fd5fa7856', '0x272bfc7d7f020bb5b1efb804083c67fd73417ad5', '0x9faae261ba5833ba1be82ffb0f5850952cec5ed6', '0x2f1eb3de7c56832ed940a53e451923e7a12e84bd', '0x32417fba91347b6c58637b5318c108bdeb12b51f', '0xb69ae183fbf5f4a4b17acc1b84a25510bf9e21cf', '0x63171f5e95a4b8f6155794e2cfd13190d8d5105a', '0x8d49a9b972dd0706385af9f561ac8ea988b56ec1', '0x348776ecaab645299105f1d3f785653269674ee0', '0xb395840e0fc071e42e8f2c2cf561cf4c20816308', '0xd718594fcf28c892be6d11de5483deda833cf06a', '0x5764e5bdfb060b1eb2a5ab15d0898aeb9650bb46', '0x29102edb79de77b1ff63c5c600e9d7c3a7e23bea', '0x0cd2bc38d95175d1cd161df146fa8f2f7b419fa8', '0x0db551b8f83d8748db3071d2b0368608da372b16', '0x4b0711a7a123582d535747b95431f1f4ed9c3ad2', '0x42a45c5d5a799fa741efec9176acc811a39bdff8', '0xa70c374bf4c1e1f2eb8595ac33969e0dad22fd78', '0x9a3607380232c472aac5fbd7b37d668a17e6f7d8', '0x0fec147d5cb8cf5eea413e8f049207c23d817777', '0x73bc58361f81863deebca4912d2b970ee76cc6fc', '0x5b340b479be5c7ee14ff2e77c23b7777be87b514', '0xc81c19523057286cb677c15e9a575368097c1678', '0x0a2d687d85df535cdb4b308d64b6b1d2693a2955', '0x0b325d3f6604202e8e20618ff5a356c315b9cd97', '0x0f83946cda2a4e0e872831e46d78ca25a273e0bd', '0x2494d4252590ae8605bcb2220941b277fe30effb', '0xb8d92ca471c50255434d36001ccc13b7e80788fb', '0x88cbabb42e55cf2a15857ffa04ffe22ec6e4424c', '0x94e247c276cc6046c15d7e44d951b97080d69e13', '0xc1e1b79a30e5b72ce58445f6222e6c13c5d2b925', '0x461a2a6103fa6271b155f5208879fd707a6449a0', '0x6562833910c5a9f58ee3901f2a479419a25634d1', '0xcbc1e8d357ec365fa13173401290a787bb9ae644', '0x5a7bf2f4c8e1a3e0aa38947dd2b80ccbac92ef4b', '0xe4d73f4ede08cd444a7ddf01cee49ab88affdbd4', '0x8e0c7fbeae3167bb60fb294cac5de709dc6cd893', '0xe447ae0e43e573006a32eeb19dc42006d7b04b0e', '0x31532aa0137b1c1e1b9164c3fe11634f4218c5b7', '0xda6b402588fdd43b25b478224943993885585ed9', '0xbb5d9d53a84bff66f8fb613d04b5f339f8062a63', '0xc86cc9517f42efe01331a01de1f1016bb55b4cb7', '0xff578bacccd2d817d613e7d89205819f02b84485', '0x1264e1499a406a63b2a84a0143960e88294355a9', '0xcd38486f2fda45f50272f8dd544f7db3f73a0127', '0x2492c32e76b57d6791d4dfc6ede06e9857bff858', '0x062b607c7bf9d12aea27c054dc4fb32aba37288e', '0xed512722443e3c0d58db6cc71f9a0a81e628ce87', '0xb0a6872fdbcb6e52f791295f1842886d09b952fd', '0xaf68bbfc877c6d0b090223d95b58112f226ab51f', '0xe8b6a2f6c7b45d025001d14cece6206d07061cca', '0xabf7899ca7643494a6184511743cd08118940287', '0x2ff7f3a43b0445e163b312c92a31812a13439302', '0x19fcbe5858cca189b8a48adc9cb82c644829a9b8', '0x042a93853a7de2dec01675beb5f7209494427896', '0x5f5314b510ace7854d82458aac5426bdcbcdfa3b', '0x63765696ee9d018c8913856a2b1ba9618fba4feb', '0xc27a11a603104b0c0d04b65170d5fa73eef2af0c', '0xb54fd9b6e8877987cf7f0e7b60ab983940e260ee', '0x2442e28eb491759d5a0786c071ef12bfb7cfb7ee', '0x6604b1af31977940af8af9eabf8a6b9e0255a107', '0x639fdcc4a70fcf602f5a95dfea13af8245930ee1', '0x0c0a9e4f62acad9024d062dc4256de2474c4774c', '0x4550d2c7b9b58224694270238d8c50b7ca172c97', '0xc69ecd79191131c98bde300cd53eabe3df27ad83', '0x4fb568a53d592272ab6871b4fd3263b34417a50d', '0x567663880ae642c2e5f05e4fe509772c316c29e5', '0x9ef6a8b60d5b2cc2b0999b71865d90446894d6f2', '0x4809313f7260a45bc69a3f6b0fa8dfa96ab73926', '0xdedd73abcc49f2f2836bff7cf5037a9ca9027643', '0xfc639e72a255db6ba1e635d5bb2f6b8b2dce6465', '0x935829e928e18993de37cbaf4a51b19a009a818e', '0x88b08c4e7da268655b4d0f5d5af687a9a1eb72a5', '0x0c716d0b4ce2380916d2922d5d9fa1b1e87da073', '0x145183583ee1785d747ea230d3e1a27bfd6721b9', '0x6b93bb1965870834281d93c318d0a6051224d3b2', '0xedac906b13dca44b46518a7d1ab94aa3cbf55bfc', '0xa541b5c9ff1543f377b7358954ad36202c69ddc9', '0x94c61252a921f8ecd88fa8bde2eb51179594cf24', '0xd786135a4cf3d9600afb0d5041153b5b533f9da2', '0x60d083001fbb3be9244ed8f9a1fe3b568c29bb84', '0x56a8f27badd53ca48a4b4a30105b79c650b82229', '0x4bf8df4854fa8aac65c01f0d2f0f9bf6402cad74', '0xc8f572b93a2fb079c1f1d9072a69b52b55d8f697', '0xc094c1ff97c45b790bbcf90c8cb5012f840ae3ef', '0x87cccbb8f8616ac98a6533ea8e136681254d579a', '0xcf706a12f892253fa2ac92c5db7b8d168f5e20ea', '0x83e615f5c92c6c52af33b5bef5e1a2a3b7da164b', '0x34728e087c3105dfd5659308c575f2a87bc8c2a1', '0x33971534804bfa8afab0337e0e5e98edd8385e15', '0x087219bfbc3824b276bad74359f831e17c16b1ea', '0x5dd2debf2571b75060fb2c376e9d2d726934a015', '0x3f74ae3ba1556a9f9456e2f9a170d4ac65f6f8ee', '0x0f528fe126068cfc07bafb52a63e93a55f285d96', '0x357f3e550e1144472b7d69f92cf5b06cb8901afb', '0x6382375fa48fcc2820e4837e98342c63f1306cc8', '0x374a09bdfb4d4a1212e2fe80bf5c44d796bd4ff1', '0x666c2506598e48d130efad007d7b927191de92f6', '0x418337e9daedbe8f0b162f419b51df78615235f1', '0x2099c1b601cc92f107e97bf1f9e931c6d81f66a1', '0x06c402375bd7cf8d1179d2b5c82b33cb5d4a2970', '0x41cdbf9935c7d1dbce9000343ddd8a895b426754', '0xd7557b4651b08d1b999dbaa85a048a5838ea4ac4', '0x30a9173686eb332ff2bdcea95da3b2860597a19d', '0x630d9f227c80cce3870599e74552d5a44418d46f', '0x9e94ac523a9de8930c9c1ed860d1bcfdf49fe973', '0x4c2268b01d901a17c24fa40df86daba2ef4d5427', '0xd0044eb52ceaec53aec2db70b38e6d1e4f93e976', '0x7a848db5a544da9f7ecf7bf8b936fcd858d1c591', '0x8e104b3cc7efbf2c256884d0be565c422fb1b9e5', '0xd8ca619c6b2f21317d90e3e794a30367b6de67b2', '0xfb3e8b485f637cb5cd0e4b22849cb82c9a8f0c98', '0x6a5d7199c93fc1d795ba5f100fb0aa2f740dd275', '0x42d0e0f56aca3cfac134186d35203e083bdfef25', '0xc878eec331d012fd2093add113672e40a600f645', '0xe39e3ced26f4c1868cef102971d8fa642835652f', '0xecc03ce73ae3a0506b137eb23ebaa56f253bc0d4', '0x26982d61126d5b92be7e3bd4f93bfcdffd69c0e0', '0x624f96c456d3af596a557cec9bd9d935ede182e0', '0x3a01d39044643d1344bc3fe734015b5a8ec78db3', '0xc2bf2f9f55648f5f40e053a28b508542bf6b92e0', '0x4e90ee17f2840b8dd8413e9e3c3ae36a51c3c80f', '0x4b62f18aa0c58dc97741c89533d6106562615f85', '0xe4dfd4d333fa948032e8e2ffa80c32235de13199', '0xe811ec423d1188405f62386b3c1d5640d3553c45', '0x42b83138d278b16bd88d3dab79a69e7a2d3377fd', '0x55a2d7a4f54d157d6fd61eb58fbc160dd4611239', '0x8b77bf44e08ca0c036f88bf10b402ca16df515cf', '0xc8ba103a64c83720c1631d8b598e2e3a93b0dc40', '0x5383927d00852bfdaee57a559e2f67fb51402f15', '0x81664fc6ba30ebf99e4e7a4f16da508aae6b2234', '0x12d25f74c01dd919b91c6c771890b5dda973d702', '0xa2b424efcbfa5cff971c6d03f5e26a384be0f440']","['0x1d45edd85eb54a1fe9a86e897d31675fd5fa7856', '0x272bfc7d7f020bb5b1efb804083c67fd73417ad5', '0x7d7af51624280a238793700bf7c842024ba84a54', '0x2f1eb3de7c56832ed940a53e451923e7a12e84bd', '0x8217952b35159426248df6f5b379dcefa3aacf12', '0x0a15c9674930f07b5a0353400aa52fae757ca2e4', '0x01470e887ab63859cd35db1fd1c68e8a6b0c6745', '0xb3681e9f445ca27b934a75a918c285b7c64a9d7f', '0x8d49a9b972dd0706385af9f561ac8ea988b56ec1', '0x348776ecaab645299105f1d3f785653269674ee0', '0xb395840e0fc071e42e8f2c2cf561cf4c20816308', '0x6d260ecc1de64d5ce708ec3f621c38f85f1a7898', '0xd718594fcf28c892be6d11de5483deda833cf06a', '0x0432d7f5cd1111163bb70b249d14554d166aab8b', '0x570fb83125ea8b04989fc0d5a2198a5cb8907218', '0x29102edb79de77b1ff63c5c600e9d7c3a7e23bea', '0xea50117010011104ebdd2718337d888f7d90c319', '0x3de50f8574b561228c8cef1450ae26cde647deed', '0x5f5bcb4103e5c10a5b3f969e9e2beb83fdd0fd9d', '0xcbe52ad4bc4079ba076e2a5f7c629df9a5989fd7', '0xa70c374bf4c1e1f2eb8595ac33969e0dad22fd78', '0x9a3607380232c472aac5fbd7b37d668a17e6f7d8', '0xd10a78dc6a60f5c12e719a8bcfbff7438134c81f', '0xd2a770f84e30a4a5d6fe9b0bf58301048fdb28fb', '0x73bc58361f81863deebca4912d2b970ee76cc6fc', '0xec30ff3109418ee20f3a3dbc3343d4ba543130ee', '0x4081b39713e62230f24ae5871e9428e5209f9821', '0x5b8835972530ccddb11edbd03f16f03ee43a2947', '0xb45f4c45028d0dab230bc291fdcab67a6132aa2c', '0x736c1ddeb937f5d37cb22901d0b9ad8cdfdbbd87', '0xc81c19523057286cb677c15e9a575368097c1678', '0x505071d532c788d66222bce7361761ec694c1fc0', '0x466527cc85c3556a0b1c9ee36dfa4dcb78b76b79', '0x1930b1e1afcce3919df704fc038df4e0f18a16bc', '0x0b325d3f6604202e8e20618ff5a356c315b9cd97', '0xa63a3e5a6e44eb9a9eadf51375102ac825a897d1', '0x2494d4252590ae8605bcb2220941b277fe30effb', '0xb6b064eeb40581156a9861e991a36c3b9f641659', '0xe5b0d863bd30d2110af60f86001509a90e53c5a0', '0x6f8c5acab0bc6b3cae1fd23e4be010783231f00b', '0xcbc1e8d357ec365fa13173401290a787bb9ae644', '0x2769ec9ddf11cb1d05bda252b2903aecc430d145', '0xeb6e9420876deadc2afdefeb79f0769a4f976ad9', '0x5a7bf2f4c8e1a3e0aa38947dd2b80ccbac92ef4b', '0xfddaf00e81d5272963d30d3e5a08a66376ca2d7e', '0x90f0d23562826dc37fc9fd4139513a6c151b1c19', '0xa0f53ed2e4919d3f8c22f616664fd233ff3d4ae2', '0xe447ae0e43e573006a32eeb19dc42006d7b04b0e', '0x69feba4a593b2ac12db838ee3be6ae755a003a31', '0xda6b402588fdd43b25b478224943993885585ed9', '0xc86cc9517f42efe01331a01de1f1016bb55b4cb7', '0x9433af6090cbe8d9f401fd96fb76423371d0eaff', '0x7de6335ae2ff40b43c7ba05bddff8b2f4a8f8cc7', '0x4fef533f89a719e2e019dff36a0556c27d4ad8b7', '0x062b607c7bf9d12aea27c054dc4fb32aba37288e', '0xccf9fabcafeb19013a71ea22eaa2b1c2843ce107', '0x5993a7604d2f99152604e1f09b3f1c185a9bb068', '0x62cf0a3c03519ca816c26aa3876c7390f6f8d7f0', '0xaf68bbfc877c6d0b090223d95b58112f226ab51f', '0xce98faf1be85a6b32925d3bb62f012c855986e9d', '0xc9bfda34a5c1594abaa494e077343406e62beb12', '0xf2fd548503825c8097fac84902ca62b49a521907', '0x8fb1de9e78ead6cb9255332f7f7ffbc492885f35', '0xdcb04a0f2540835acb10c570f26a8787f3d4977f', '0x5c323eb8ddeece878b3ffe33d52cdc7ed154e7f3', '0x5302ce38e5460ba72ef1dc9ae89db75cd588fcb8', '0xa521c060721bb63e0864641b9a93f56ed5352bfa', '0x5f5314b510ace7854d82458aac5426bdcbcdfa3b', '0xc27a11a603104b0c0d04b65170d5fa73eef2af0c', '0xa35aca746154e69720b972ecfd68389b0fc775b1', '0xc8aa8510e0c090b219fd3d5b9989b9d7da8796f6', '0x2442e28eb491759d5a0786c071ef12bfb7cfb7ee', '0x6604b1af31977940af8af9eabf8a6b9e0255a107', '0xe2b53e9a09130c635db9a3d0aa30dd567f5bd030', '0x639fdcc4a70fcf602f5a95dfea13af8245930ee1', '0x0dbd9d28b18caa16cef3e08ed9007852343b2cfe', '0xe6ba64ad077841e66d992e8f7e28de56612a0c0f', '0x567663880ae642c2e5f05e4fe509772c316c29e5', '0xccb9e58b3e6221df7d8e3e12c73be6f91e09fda2', '0x935829e928e18993de37cbaf4a51b19a009a818e', '0xdb71a1fef696081849f3015af274652faa359c4b', '0xe76d56a32ffa84ad73d2d972d70a169be6a95656', '0x88b08c4e7da268655b4d0f5d5af687a9a1eb72a5', '0x0c716d0b4ce2380916d2922d5d9fa1b1e87da073', '0x6b93bb1965870834281d93c318d0a6051224d3b2', '0x23fc676d027a971e9a8087f33e2f8ba975545242', '0xe1956fefad4f34b05a0a20da3da85f147c7a950c', '0x60d083001fbb3be9244ed8f9a1fe3b568c29bb84', '0x56a8f27badd53ca48a4b4a30105b79c650b82229', '0x353eeb403ac9abfdb520569edc84c4985d71d1e4', '0x62a5ecb22dea125e163bf4598db501508a29e303', '0xc094c1ff97c45b790bbcf90c8cb5012f840ae3ef', '0x40305d2e8839828c867950f4a23c48af89d8daae', '0xfc4c2e6e96b0ab1b898f3d5c1a7d5a8d21a4ecf9', '0x87cccbb8f8616ac98a6533ea8e136681254d579a', '0xfe65173557e3854cb85828c01bd5ee0861f36094', '0xe198aafab4c7a8b0efd380bd8f417081b83f9a02', '0x34728e087c3105dfd5659308c575f2a87bc8c2a1', '0x6d8751aa1074e019048b3e4f41a4b640143f91a3', '0xaed1fe76013041538950c9b55f058743c8200542', '0x9e3a1ed5039c0b80fbecc74a1d2ab57731ecc9bb', '0x2b8a2e5912bf8f85d0c891842dee590a891729cc', '0x0f528fe126068cfc07bafb52a63e93a55f285d96', '0x374a09bdfb4d4a1212e2fe80bf5c44d796bd4ff1', '0x418337e9daedbe8f0b162f419b51df78615235f1', '0x1fb2561ee0e5cb49d8bf2cfa09e3515db56bc5f4', '0x97f17232ca3428b49395956df94034b5e1178b26', '0x2099c1b601cc92f107e97bf1f9e931c6d81f66a1', '0x06c402375bd7cf8d1179d2b5c82b33cb5d4a2970', '0x7ab76c7bf8700b6c65f1ac7d899d63d749ab2428', '0x41cdbf9935c7d1dbce9000343ddd8a895b426754', '0xfba5b6858d0079511c276f6b3f028cb42cbc2560', '0xad9b72ecfcd306eea2ad2dd4394b353b4d2a8e5f', '0x9e94ac523a9de8930c9c1ed860d1bcfdf49fe973', '0x4c2268b01d901a17c24fa40df86daba2ef4d5427', '0xd0044eb52ceaec53aec2db70b38e6d1e4f93e976', '0x7a848db5a544da9f7ecf7bf8b936fcd858d1c591', '0x2d6593800506d16f0c6bdc90a86e6908960dffb4', '0x8e104b3cc7efbf2c256884d0be565c422fb1b9e5', '0x035efa21cf47a94cfc46cd61d3fb53a95fde73f7', '0xd8ca619c6b2f21317d90e3e794a30367b6de67b2', '0xacd0aeddb9c89af21a5c1d96698281e9ce0dbcd2', '0x187fdf6439123b2dcf6816c00dec0ce822d48380', '0xdecf5bc47cd24a49bf1ffd83c7466e3bf9436789', '0xc64b371e0b5a2ec6088249dbb87b4b845cefb9bc', '0xecc03ce73ae3a0506b137eb23ebaa56f253bc0d4', '0x9a93699d3322fb398af7c1680ac6c966c19cd7d4', '0x18541be4120fe200ea0521b2859ad7bf7f5672a1', '0x624f96c456d3af596a557cec9bd9d935ede182e0', '0xcd837a0722fe54371b5f82405c656d741b986987', '0xc2bf2f9f55648f5f40e053a28b508542bf6b92e0', '0x4e90ee17f2840b8dd8413e9e3c3ae36a51c3c80f', '0x6c0b67602f3f1a7ba6af4aa9183ad7cd5f80c818', '0x6d11dba197f91c42e7f506c6ec66bb709815c2c1', '0x445f7d0578d443e3be0619a771bde338c2586744', '0xe8b3978a9fec4a508aff5f3e3070afb04fcd0d95', '0x39011ecc02d28f021e071bd5f9bf343abef5fe20', '0x950c716a6fad515d629aa0b610fcfe511ac72170', '0xa7055b584206ad950c97163fa34331e989f8e005', '0x4cf3e490f627605c1f305a4db99c596f3fcc5f80', '0x3230c7e6a518227491f9efab733c6c1e16006e21', '0x87d5465ffbffd90e1b9b539c62a16de176f669ad', '0x1a05eb0da09d5440f892c2d18d28b579a6c89032', '0xb977c9e3ad36d307c3e63bba918404b5e03c20c4', '0xbfa5d2c11af719c64967e536daee347808d41504', '0xa2b424efcbfa5cff971c6d03f5e26a384be0f440']",431.23990000000003,610.1303999999999
20,0x42547f0e708a1a418affbb7afdda9d4074c6e784cd4a5c220f5bdf4ec075e429,63,63,3,59,"['0x3be1e6b973f7379a8c5f8bfd3502fb7b38efd140', '0xa971cac5dfec212c90be6be4568e41823f6452a3']","['0x6d4c30d5a7b8925838c0691eec01178f1d01087b', '0x7921ed235dbacfcd0cf9ae9c6320570216033169']",127.0,346.0
21,0x3f199ec5ea5ccf162795720e0fc50e472137f583d7a1a216e7c90e43df34368b,29,28,1,28,['0x722894bdc193d601a611150bc17ccc4ab66431e1'],['0x3ff077f27c9f4ef6b615d4015f99bb67ca0a7298'],20.48611775367631,21.0499962968333
22,0xd6211b57357bce334ceddcd3e8601c869c7d29530440a11a5edcd047761b14a1,4,3,1,3,['0x56db81cf52a9cb2bf4ec3437a67da558a7e66c10'],['0xc16730744cab0101c694ce5f4eb7a3ffd5994912'],30.50905,42.62120167994279
23,0xb7eb8cc2e7112a0aed15d3e308c32d8ca91b3f584e79d1cb83af457d0f2cba9a,6,5,2,4,"['0x9c2be4f699c4df89ad220cd766c5428366cb8fba', '0xf829b6e3b8529b88079bbefb10ade5f0f3659947']",['0xbca66f7759982352542ee7186a170c5c4302d7b3'],65.1589918144,45.98724040331778
24,0x6020761d8eb7277525e7665e752a7f4009add673beb60a57541001b0f7457948,2,1,1,1,['0x8f965c7fdaf0fc1b8408a9fa840664d4d6a9682e'],['0xb9b4c5e0c6e98040a969293ac76b49c365f79eff'],3.503231310300333,3.503231310300333
25,0xa4446f89202ff3e08572fece08eb933216bc8f60d03f8761b1c2111a5d22d507,22,22,2,21,['0xc0fe6be328853ae29fa02e0a56bc47ea894dd1be'],['0x96ac5180306eaefa08e58750f91c40933ac7129c'],8.07216027272593,9.423054514921407
26,0x6be4a614808b85ecc61020f270750ce497eb67ef8c433f47055fd1ace8a82b44,7,6,1,6,['0xa6464168ca3b0e8db7d9adf24cf741a8bb28ec93'],['0x77f27f58cbd2487c4d6f137a25789f4c556ad376'],20.73869790432103,20.3881416876956
27,0x005f9d75cdaa9ec1d2a47030c100002f87c48c91a9a26f2288b09f44dbcdd25c,3,2,1,2,['0xbf9166b925967a9beb4700a38e7c1246295bafcd'],['0xb5efbcf698fcce75220a8ae721e2b7f001207c45'],6.0,6.0
28,0x8625b4d22548bfd39a83bfc561e95f3db084d631844e0a96fcf103d0701a8f63,12,11,1,11,['0xce0b3c76e56db33001aaf105b48cd93c1e0211f8'],['0xabc6b243ce282a4820068b5d3bc7bcf0d5bff067'],14.261488363229278,16.371059081060334
29,0xdf55fef99c196b7fabcfba60fb8a38bd4a56deb70415d3c032a4fe0febd02e7b,20,19,1,19,['0x238af18355332db3e2499bfefb767641b377be66'],['0x19bb71e31773a8089bdc9f96c0e96aac4b317e5c'],24.422228251419394,28.350258822740305
30,0xf863d3151398fe28159e47f99004f1472695b5431aadea71a0ca471c793656e8,9,8,1,8,['0xbf3941414b52c905b59a52a3c90ef501929871b8'],['0x0edb7acc5618e8610afe8da7baa6762641de223b'],73.28122852837984,72.18469199904233
31,0x425db289d15a4ba6479f842c985bcfd8029cb0c9d5bc7c7e75d4a6ce8ba52ec5,2,1,1,1,['0x23fa0f786d93c268c0f7e3bd6b9d005ee72a7324'],['0xf127ef3c7d7a00138cd58ad210b39c8d3c281d21'],0.69,0.69
32,0xfa40ef3d9c5a240e081048445eb1832a48b4bd7b48162245815ee6172fcc54e2,44,43,1,43,['0xdd1e8ba2b6bc9abadf0bd9bb311f394260eb2775'],['0x3770d9fe61f998d322de4bf356fe38bf3f648a72'],19.877009977425562,24.970352205984575
33,0xe72eacca04c20868f78ef1d615e77d7094fdc224bd412a0f1f136379023c805b,3,3,2,2,['0x2b7f44864b277f58658f5f6e0d5a26526b2537b1'],['0x8d23b428626c56cb3be6ce5a745618e6793c45c5'],4.823448676764777,2.2
34,0x848733db0c0223f05446f83578b322eee4688b8fb4fab9e31f262b532090b6df,6,5,3,3,"['0x600623e5b5ef272d9aa642949fa0206c7009604c', '0xf169e98afc84099ea31bdc9dd819a430a2ec18af']","['0x56c02b44f80e30bc0efd91fb4aba4c8cffa25d4c', '0xd2d7656418ad32d2e1cd8822c2e56eda2ff48ffd']",14.730725284264455,23.821083265816014
35,0x018c0a712f208bcfabcabae2951e7463114cec1fc4f8baba60e72c72ce0407a8,2,1,1,1,['0xdf3e342f10d786365e00baf3722d74b35ccafc2a'],['0x001a4699cf31060c0657741d2ceca0d30e9c8469'],0.531028099724814,0.531028099724814
36,0x62a832242aea68f88d383c03f0e618b05d41ce9c6d1fcd29a84abed3d4ce9eba,6,5,1,5,['0xcfb958935539dd1dc75d8c5db56b1e5adbc7bd02'],['0x3afd237fd5e60442fc42a85a2b418e479fda43ba'],6.323386573762859,7.463815080761639
37,0x8662f398fa38b8ccbfa8815f05bf5103e991f18b4dfa913ce3ce4eff08506006,14,13,1,13,['0xa7a97ce67bf63a485df5865fb3e26869990c2d4e'],['0x6df9350bf6116f91a3f49926331a9c8a60046819'],4.972242780029082,5.0
38,0xa5f5e0289d83c3cd6bb9dc34d398f2d9edcc27edddb2f6297dd423307116a27f,2,1,1,1,['0x809fd1e6377b4ddda6dc502b1a2a69d8a4a806c0'],['0x9ba7436bfc3bb58cb113de5df3f8d34f01a7786e'],1.261530445918913,1.261530445918913
39,0x6b037014be0c04046188bf79986d4071da1fd2df801a7b42ea0e41fe9eed5842,3,2,1,2,['0x7a7854263e25ff7138f6fc3fb57a318225f152f5'],['0x1b00a2dc61906511c5dbb3fd92e34f146e806966'],2.1266380879083364,2.0715398583695412
40,0xcb7ad2dc34218652bc7cf2ac9d447b23721377e8c039ca3ac4a0121ddf14532c,5,4,1,4,['0x6dc53fbecc670f0856a804b66a5fe30be5fd9793'],['0xe06fe79a0fb0bb88af51229e6a8a0c380ee17a41'],21.003947863754036,18.500833843507458
41,0x3fc8cb4624d533d1b546ce67ba12ed6fefd661b778dfd3dddb45ae8690dc6002,10,12,6,5,['0xd799182af6a09d56229eb56567dddbc99f6ab104'],"['0xd63b6db4c1e5f9c80a4238eede384a5943e31e80', '0x01ebabbc1d79d5d147abeecaf8fa1809e7b4e9fe']",99.0,102.0
42,0x3f28d0b9a76dfe6da9295e300bc72cc42f68152a3dca28df673dad43f45eb83a,5,4,2,3,"['0xa43c624151a7984d3554072aff59deaefbb4bba5', '0x5d86a4aa408d49d96c04534d16512a3140d572fa']","['0x33c834fa46fa412ec01c230b25c7343c15b6051e', '0xa43c624151a7984d3554072aff59deaefbb4bba5']",41.0,40.0
43,0xfd7bd487e4f1bca043f443dbde835976a41320e2374a53570de552775fc30864,3,2,1,2,['0xc1ea134e4743536755c7bcbc0547ff46bbdae871'],['0x23f4f7937ae736439d9655d9d83c6269f0f6acb0'],34.029231244243014,34.138932047605685
44,0xe52d112074e47697ee5e3253b56aff09b257430bbfca9503e2adef93b4d9bf09,2,1,1,1,['0x2e076e3f42b4a5c8b35db2f90562225f502b74de'],['0xf7682daf7e0d41803a478feab7f7498c344ab0fd'],60.95,60.95
45,0x44ef199940fc1dcbab7616f6d0b33440a67cb86ab8721d1d6aa6d62b2439e63d,4,3,1,3,['0x1bd3483c0eff0e1bf669a439e841337810f48933'],['0x6058c715132f742b0bf018117f314c3e569fc0b8'],135.0,546.5604343527647
46,0xfa6a41fefd8b61fcbc5cf0c415a83689183d4a0c2538498f9e880e85db1e55d1,9,9,3,8,['0x22b4ff0d1f59ca24d9bedc4f5f686417696ac52e'],['0xf566d1fc9fe49e7aa1c950fd6eeb540b3cc94b8f'],4.049324053484851,11.210669916575897
47,0x6c081e16cd7043e5680602413c5b0c7140edb6614a3cc855c15b6b61058bb022,4,5,3,3,['0x7cd32d764a3b10adf5d221c619487c05e063440c'],['0x243da01834a1da8a3ce66b893e09e82e899f3caf'],12.52506448,6.0
48,0x894ed2e66dd261fc2721067ef5659722b076030f1336bd664912fa8a07873598,15,14,1,14,['0x59cfc2fec27a378cb41e84dfff1c5262840779f6'],['0x98595fff494aee5a3c9c69edf69987137a9e5bd9'],29.686270441342135,14.441489987745841
49,0x1d49c94807a8e0739d3af0f6033d9bbfb9738225e638c4247089c9d763a2951c,13,12,1,12,['0x78e0f7d4c9b0bb86305db72dc58d96fa39f9adbb'],['0xae9f11f9558f27e610848723269aeffa4d75390e'],64.09767670867326,66.69771369762567
50,0xeeebab1c3c59b2ce9637bad08dad76a9fa270e1e7db2dc4211fae8f0ff5f008e,14,13,1,13,['0x102bd47fa9347caf3e2c0436e0baa9bbe76ff612'],['0x6f62daa2f614858042c659e53a5ff8c3eb0a8380'],1.0583807680330721,3.202977031064813
51,0xea7f189bbc22186a5d986ec68f7d9c92ac5c61d1815c4c481d87cb564a027c62,57,63,3,49,"['0xb04aaa510eb6d25c0fdd3ea0b21d2537d3549621', '0x884ae4f2d0255bfeaa6262c652ee9ad05f139bd8', '0x82c2307fe7341f0f8bf8f59f8488c4c7a511f5ca']","['0x782d8e03f84f1a9624924feba640e356439018ff', '0x55e1ba32781b33441686fe79c443094ca7d72dc0']",376.0,304.000538659197
52,0x76082a77f54fad88d3df3a85e1a5acd122db5177754dda9eafaf55b978e5d60f,3,2,1,2,['0x8d2207fa046b083c85773db6e5e9629f628e60f6'],['0x4ef7a42ed0a7c84d3a2ca103f293bc977a745565'],114.373404101687,118.39632513010017
53,0x474070766e48e0ac2a5660d4d73249de989e1490b0cc5d901663cd5c985f1bc1,15,14,5,7,"['0x45dfa5c6e00d2e6f5239be433f0f582d5146ceaf', '0xfc1d377f24fafbdf9bf7ec24fd8712c1c13bda48', '0x4602d3b15492a492934b64e1886508cf595d95da', '0xd43380531b24fe48936e4c7550d5750fe572bfe6']","['0x561761b4fd425eb4e07a183aba4e84018b13f16f', '0x3877e77143075ffd601043af70a1185a4f65adba', '0x1bb856a5c611df224fde6cd47c8fc1ddf08b1463', '0x302b206df74592093f126dfcaed26e69433990b0', '0xfc1d377f24fafbdf9bf7ec24fd8712c1c13bda48', '0xd43380531b24fe48936e4c7550d5750fe572bfe6', '0x229ac8ecd82f67d834071b684a9de9f5c7096245']",1603.3813406059207,1482.01395435331
54,0xd6c59b72e96a0dfc9b00562b4ba7d1a8c33315e316663f55b3c22cea945552d7,2,1,1,1,['0x7f7f86439ae325e2eaab58da2107815d099653a4'],['0x9c26697a32f528b7e76caf5a0f224b58b935acd2'],12.547391122200535,12.547391122200535
55,0xd2a6abe9bb6ea8304f33613909ea642b2897daac67da6e823c6ba94196069ac6,10,9,1,9,['0x1157d1ad1c1695402c73609c293600025b3495e3'],['0xfee92571b8cb51352a6400ef5aad7ac726ac9c2f'],27.286099204937475,27.510995348147066
